web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url,
"1556400703-721","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@ZemanLynnZ","LynnZ","THIS is ON YOU @POTUS @realDonaldTrump @GOP 

#NRAownsGOP #GunSense #GunControl #GunSenseNOW #GunControlNOW #EnoughIsEnough @GOP @HouseGOP @SenateGOPpic.twitter.com/D0s7H2Qc4Q","4","40","46","1518647801000","2:36 PM - 14 Feb 2018","/ZemanLynnZ/status/963904859660484611","null"
"1556400703-644","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@HonestToddler","Bunmi Laditan","One thing I’m starting to realize is that nobody’s going to be shamed into believing in gun control. This value is rooted in fear-and whether one believes the fear is justified or not- it has to be addressed.","5","16","116","1518649677000","3:07 PM - 14 Feb 2018","/HonestToddler/status/963912726316814337","null"
"1556400703-627","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@alexandraerin","Alexandra Erin","The point of the second amendment was to prevent shootouts on the streets, not by making sure everyone is armed but as part of a broad strategy to cut down on the specific situations that in the recent past of the young nation that had resulted in shootouts.

Sensible gun control","1","60","257","1518650018000","3:13 PM - 14 Feb 2018","/alexandraerin/status/963914156175974400","null"
"1556400703-877","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@arii","✭ ari","GRAPHIC CONTENT: this needs to stop now!!!! WE NEED GUN CONTROL!!! so sad!! praying for everyone who has been affected in this tragedy  https://twitter.com/shekibaaz/status/963886919124885504 …","17","116","761","1518644216000","1:36 PM - 14 Feb 2018","/arii/status/963889821071609866","null"
"1556400703-958","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@espiers","Elizabeth Spiers","The staffer who wrote this (no typos, grammatical errors, profanity) is obviously unaware of Trump's stance on gun control, which pretty much ensures that children, teachers and everyone else feels unsafe in American schools. https://twitter.com/realDonaldTrump/status/963878055969198080 …","11","40","139","1518641884000","12:58 PM - 14 Feb 2018","/espiers/status/963880039413682176","null"
"1556400703-451","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@KimKsl420","Kim Saylor  🗣 🌈 🌊#EqualityAct  👩‍❤️‍👩 👨‍❤️‍👨 ♥️","17 children were killed today because America needs to get their shit together. #guncontrol #DOSOMETHING @SpeakerRyan @POTUS @AGJeffBSessions","","10","12","1518652643000","3:57 PM - 14 Feb 2018","/KimKsl420/status/963925168400805888","null"
"1556400703-922","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@educatorsresist","Karen","How many school shootings have I had to cover since creating this account a little over a year ago? Enough to make me sick.
.
How many conversations have we had about gun control or the gun problem in America? ZERO. pic.twitter.com/mhIFKcnNsU","1","37","48","1518642877000","1:14 PM - 14 Feb 2018","/educatorsresist/status/963884207767523328","null"
"1556400703-572","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@RightlyNews","Rightly News","Marjory Stoneman Douglas High School is a GUN FREE ZONE. 

Gun control doesn't work.

If guns didn't exist, he would've used a bomb, car, knife, fire, poison, etc.","14","78","113","1518651001000","3:30 PM - 14 Feb 2018","/RightlyNews/status/963918278958682114","null"
"1556400703-449","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@bloodbankrobber","dick sucking factory union rep","if i ever get killed in a mass shooting, do not stop at politicizing my death by demanding gun control but i beg you to please demand gun owners put their guns in their butts for safe keeping if they need them so fuckin bad.","1","2","21","1518652634000","3:57 PM - 14 Feb 2018","/bloodbankrobber/status/963925127971909633","null"
"1556400703-718","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@PatNotPart","PatriotNotPartisan","We are witnissing yet another unspeakable tragedy unfold. Last November, more than twenty school shootings ago, contributing editor and NRA member @KathrynP9 called for gun control.

http://patriotnotpartisan.com/gun-violence/gun-control-time-now/ …","27","140","256","1518647840000","2:37 PM - 14 Feb 2018","/PatNotPart/status/963905022345076738","null"
"1556400703-838","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@UncleSamsChild","Uncle Sam's Children","No prayers, no changing Avatars, let’s talk about solutions only. Train our school faculty to properly handle a gun and be ready for any situation or give security detail to our Veterans to protect our children. Just a matter of time before the liberals cry for more gun control.","12","71","177","1518645171000","1:52 PM - 14 Feb 2018","/UncleSamsChild/status/963893825927249921","null"
"1556400703-618","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@antoniodelotero","antonio","You have accepted $3,303,355 from the NRA, which has opposed gun control as simple as more thorough background checks. Do something to prevent another shooting. https://twitter.com/marcorubio/status/963889141149822976 …","3","467","1.5K","1518650134000","3:15 PM - 14 Feb 2018","/antoniodelotero/status/963914644262932487","null"
"1556400703-827","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@VABVOX","Victoria Brownworth","You showed up after the #Pulse massacre and then didn't join @repjohnlewis in calling for a vote on #guncontrol. 

Praying will not end the epidemic of #GunViolence.

Congress can.

Put up a bill if you care about victims. 

100 Americans are shot every day.

#BrowardShootinghttps://twitter.com/marcorubio/status/963889141149822976 …","21","131","256","1518645400000","1:56 PM - 14 Feb 2018","/VABVOX/status/963894787014316033","null"
"1556400703-557","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@Diabloojosazule","Franz","Nicholas Cruz

Before the blood is dry;

Leftist are screaming for
more #GunControl when 
the Florida shooting took
place in a school with
100% gun control

I want my children protected
with armed professionals in
school just like Barack Obama's 
Children

Parkland
#NicholasCruz","7","21","56","1518651350000","3:35 PM - 14 Feb 2018","/Diabloojosazule/status/963919744712704000","null"
"1556400703-612","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@rj_baseball","Ryan January","Laughing at “We NEED gun control”. truth is people who use guns illegally also buy guns illegally. All gun control would do is take firearms out of law-abiding citizens who may or may not save your life. Criminals will always have guns. Don’t take them away from the good guys..","4","49","153","1518650282000","3:18 PM - 14 Feb 2018","/rj_baseball/status/963915265011474432","null"
"1556400703-1003","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@DeliliaOMalley","Delilia O'Malley",".@realDonaldTrump 15 school shootings so far this year and it’s only February. Not by terrorists or immigrants. By Americans. When are you going to keep our children safe? When is it time to talk about gun control? #ComplacentPresident","6","26","81","1518639199000","12:13 PM - 14 Feb 2018","/DeliliaOMalley/status/963868779842334721","null"
"1556400703-914","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@mrjohnnymac18","#JohnnyBhoy","""In retrospect, #SandyHook marked the end of the US #GunControl debate. Once America decided killing children was bearable, it was over.""

- Dan Hodges

#MarjoryStonemanDouglas #Parkland #FortLauderdale #Florida #FloridaShooting","38","491","993","1518643050000","1:17 PM - 14 Feb 2018","/mrjohnnymac18/status/963884933495304194","null"
"1556400703-990","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@thecherness","Cher","Hey is it time to talk about gun control yet???? http://www.bbc.com/news/world-us-canada-43066226 …","3","19","54","1518640353000","12:32 PM - 14 Feb 2018","/thecherness/status/963873619284815872","null"
"1556400703-898","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@VirginiaMohlere","Virginia Mohlere","Any chance you might take some actual action to enact sensible gun control, or are you satisfied with the status quo of children being continually sacrificed to appease your masters at the NRA?","5","11","161","1518643499000","1:24 PM - 14 Feb 2018","/VirginiaMohlere/status/963886813491449856","null"
"1556400703-479","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@kbiegel","kevinbiegel","Then outlaw AR-15s immediately, stop taking all funding from the NRA, institute sane #guncontrol and stop hiding behind rhetoric. Signed, the son of a teacher. https://twitter.com/realDonaldTrump/status/963878055969198080 …","3","15","62","1518652661000","3:57 PM - 14 Feb 2018","/kbiegel/status/963925242979672064","null"
"1556400703-546","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@seashellbabe","trevor","my thoughts go out to the victims & their families of the Florida shooting, I’m sorry that this country has failed you by not even attempting to increase gun control or changing policy","2","10","84","1518651516000","3:38 PM - 14 Feb 2018","/seashellbabe/status/963920440392433664","null"
"1556400703-558","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@Artist_Angie","Artist_Angie: Sensei of Sarcasm","I have an idea. How about not attacking LEGAL GUN OWNERS like @DLoesch or attacking her children over someone who BROKE THE LAW all on their own and had nothing to do with her. How about blame the person who did it and not anyone else? How about that? 
#guncontrol freaks.","140","659","3.3K","1518651338000","3:35 PM - 14 Feb 2018","/Artist_Angie/status/963919693777129472","null"
"1556400703-663","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@activist360","Bill Madden","Congrats to Trump, Republicans and domestic terrorist organization @NRA: Regardless of how Nicolas Cruz got his weapon, under Florida law, private gun sales require no background check— all but guaranteeing more massacres, mayhem, maiming and mutilations. Yipee!!! #guncontrol","180","1.6K","2.5K","1518649186000","2:59 PM - 14 Feb 2018","/activist360/status/963910666552856577","null"
"1556400703-676","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@DaShanneStokes","Dr. DaShanne Stokes","Trump has tried to pass his Muslim ban multiple times and wants a racist border wall with Mexico, but it's guns that are really killing American people.

#guncontrol #guncontrolnow #resist #thoughtsandprayers #resist","8","39","70","1518648767000","2:52 PM - 14 Feb 2018","/DaShanneStokes/status/963908908996808705","null"
"1556400703-749","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@joannadele","joann wallace","Vote anyone against gun control out of office.","12","37","298","1518647061000","2:24 PM - 14 Feb 2018","/joannadele/status/963901753430339584","null"
"1556400703-996","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@GovernorOopsies","governor oopsies","Hey, @realDonaldTrump, keep your fucking McDonald eating pie hole shut about #thoughtsandprayers and DO SOMETHING.  #Parkland #guncontrol #GunControlNow","16","114","327","1518640013000","12:26 PM - 14 Feb 2018","/GovernorOopsies/status/963872192462229504","null"
"1556400703-775","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@realJoshuaHall","Josh Hall","The more you ban something from the good people of our society who follow the laws, the easier you make it for the bad people to obtain it (black market). In other words, #GunControl plays right into the hands of the sickos. Everyone has a God-given right to defend themselves.","34","39","112","1518646527000","2:15 PM - 14 Feb 2018","/realJoshuaHall/status/963899513692934150","null"
"1556400703-505","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@mrsbutt95","Karen Shubert","It's not the guns. People USE guns to kill. Guns don't kill by themselves! And it won't matter how much ""gun control"" there is. If someone wants a gun, it's gettable! Same with underage drinking. Want it bad enough, you'll get it.","41","8","89","1518652253000","3:50 PM - 14 Feb 2018","/mrsbutt95/status/963923533033287680","null"
"1556400703-583","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@DaShanneStokes","Dr. DaShanne Stokes","Mental illness does not necessarily make people more violent, but gun access for the mentally ill does increase their risk of self-harm.

#guncontrol #EndGunViolence #GunControlNow #resist #trump #Parkland","5","32","59","1518650866000","3:27 PM - 14 Feb 2018","/DaShanneStokes/status/963917716339023875","null"
