web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url,
"1556481244-2327","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@reaganbush_1984","reaganbush_1984","They sexually assault each other then show up at an awards show protected by AR-15s .....then preach about metoo and gun control....LMAO","2","14","35","1520295706000","4:21 PM - 5 Mar 2018","/reaganbush_1984/status/970816672998264834","null"
"1556481244-2198","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@HeyTammyBruce","Tammy Bruce","ICYMI: Hollywood Oscar Celebs Push Gun Control… While Protected by 500 Armed Security http://tammybruce.com/2018/03/hollywood-oscar-celebs-push-gun-control-while-protected-by-500-armed-security.html … via @NYJooo","1","28","80","1520363026000","11:03 AM - 6 Mar 2018","/HeyTammyBruce/status/971099033598033921","null"
"1556481244-2416","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@deimachy","kylo ran, MD","It's almost like gun control isn't about taking guns away from trained, competent people https://twitter.com/DLoesch/status/970681480916688896 …","2","5","19","1520267054000","8:24 AM - 5 Mar 2018","/deimachy/status/970696499175804928","null"
"1556481244-1992","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@RESIST_the_NRA","Resist The NRA","How many more headlines need to surface before @realDonaldTrump stops caring about the #NRA and passes sensible #GunControl?

Our kids are dying! This is LITERALLY a matter of life or death. 

https://twitter.com/i/moments/971510743752257536 …","3","41","32","1520466356000","3:45 PM - 7 Mar 2018","/RESIST_the_NRA/status/971532432020295685","null"
"1556481244-2150","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@Education4Libs","Educating Liberals","Liberals don’t blame the gun when a cop shoots somebody. 

Nor do they call for gun control when an officer is shot. 

Talk about being hypocrites.","102","1.7K","3.9K","1520382270000","4:24 PM - 6 Mar 2018","/Education4Libs/status/971179749648187392","null"
"1556481244-2321","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@BrendanNyhan","Brendan Nyhan","On Earth 2, they’re debating Hillary Clinton’s gun control plan https://twitter.com/maxwelltani/status/970822234121097216 …","6","19","132","1520298201000","5:03 PM - 5 Mar 2018","/BrendanNyhan/status/970827139078610944","null"
"1556481244-2053","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@neontaster","neontaster","I gained about 1,500 followers in under 2 days because of the Shannon Watts thing. I'm just happy I was able to highlight how awful she is. Gun Control proponents are better off without her.","28","60","773","1520440931000","8:42 AM - 7 Mar 2018","/neontaster/status/971425792084373505","null"
"1556481244-2513","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@danieltobin","Dan  🇺🇸","With Iran now weighing in, and the support a former school shooter, I'd say gun control advocates landed two solid endorsements today. https://twitter.com/khamenei_ir/status/970287014519164928 …","3","33","55","1520214257000","5:44 PM - 4 Mar 2018","/danieltobin/status/970475052213915654","null"
"1556481244-2488","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@aaronjcarpenter","Aaron J. Carpenter 🇺🇸","Not watching the #Oscars tonight because I have better things to do than be lectured about gun control, walls, & sexual assault by the same people who have armed bodyguards, fenced mansions, & zero respect for women.

You will never see a more wretched hive of scum and villainy.","4","44","171","1520221433000","7:43 PM - 4 Mar 2018","/aaronjcarpenter/status/970505149725671430","null"
"1556481244-2537","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@krassenstein","Brian Krassenstein","Smart teens
Black president 
Gay parents
Strong Morals
Happy holidays 
Gun control 
Real news
Hillary Clinton
US judiciary 
Small crowd
Michelle Obama
Racism exists 
No wall
Immigrant children 

#TriggerAConservativeIn2Words","133","663","2.0K","1520208420000","4:07 PM - 4 Mar 2018","/krassenstein/status/970450569088372736","null"
"1556481244-2343","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@IsaacDovere","Edward-Isaac Dovere","Obama writes to Michigan high school students who've been activating on gun control: ""stay at it, even if progress seems slow"" https://twitter.com/EricSchultz/status/970789704584097792 …","2","29","81","1520290201000","2:50 PM - 5 Mar 2018","/IsaacDovere/status/970793583396737024","null"
"1556481244-2224","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@politvidchannel","PoliticsVideoChannel","Dear Trump

Look A REAL President Taking Action on Gun Control

#GunControlNow #ParklandStrong #GunReformpic.twitter.com/lp5kJrwVJO","2","59","125","1520353641000","8:27 AM - 6 Mar 2018","/politvidchannel/status/971059669018951680","null"
"1556481244-2041","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@Reuters","Reuters Top News","A @Reuters study of statements by GOP congressmen in the wake of shootings in #Parkland, Las Vegas and Orlando reveals a recent shift in views on gun control http://reut.rs/2G361qf pic.twitter.com/UyqBHGiEs2","5","37","25","1520446336000","10:12 AM - 7 Mar 2018","/Reuters/status/971448462888853504","null"
"1556481244-2054","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@AllisonforMD","Allison Galbraith","I asked former MD-01 Rep Wayne Gilchrest, a Republican who voted FOR the 1994 #AssaultWeaponsBan (and went on to be re-elected), how he felt about that vote & today’s discussions on #GunControl. 

This was his reply. I’m glad I asked. 

#WednesdayWisdom 

#NeverAgain #WeCallBSpic.twitter.com/i9bbnxFQIu","50","571","977","1520440853000","8:40 AM - 7 Mar 2018","/AllisonforMD/status/971425465666822150","null"
"1556481244-2242","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@aglorios","Alexandra Glorioso","Senators receive jars full of tar and feathers after Monday gun control vote http://politi.co/2H7frAg  w @Mdixon55","2","16","16","1520348565000","7:02 AM - 6 Mar 2018","/aglorios/status/971038380027990018","null"
"1556481244-2364","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@ChrChristensen","Christian Christensen","Use of grenades increasing in Sweden. But I hear people use this as some kind of counter-argument about gun control, as if the violence is equal. The number of people in Sweden who have ever been killed by grenades is 2. Two people are murdered using guns in the US every 90 mins.","6","11","29","1520283636000","1:00 PM - 5 Mar 2018","/ChrChristensen/status/970766048537477123","null"
"1556481244-2429","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@AlterNet","AlterNet","Kids could force politicians to act on #GunControl by refusing to go to school.
 https://www.alternet.org/students-should-strike-over-gun-violence …","4","16","24","1520262094000","7:01 AM - 5 Mar 2018","/AlterNet/status/970675695037894656","null"
"1556481244-2499","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@BrunnenGeez","Mojo Rising","Please acquaint yourself with the Federalist Papers and other writing by the FF that state their definition of ""Well regulated militia."" The 2nd doesn't say what the NRA has propagandized you to believe. It seriously doesn't. Even Antonin Scalia said it allows for Gun control.","1","3","92","1520218379000","6:52 PM - 4 Mar 2018","/BrunnenGeez/status/970492340300337153","null"
"1556481244-2034","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@Nebula_GOTG_17","📣 Kennedy W.  🚀","How do we prevent the next #SchoolShooting?

Survey (of experts) says:  Don't harden schools. Make them softer, by improving social and emotional health.

#MentalHealth #SocioEmotionalServices #CommunitySchools

#GunReformNOW #GunControl #SchoolShootingshttps://n.pr/2FYzq56","4","29","43","1520449341000","11:02 AM - 7 Mar 2018","/Nebula_GOTG_17/status/971461063915941888","null"
"1556481244-2037","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@Dennis_Kucinich","Dennis Kucinich","ATTENTION OHIO!Do you care about:

 Sensible gun control?
 Affordable healthcare?
 Putting working families > corporate interests?

Then be sure to WATCH LIVE TONIGHT @ 5 as I debate the Dem. #OHGov candidates on these issues & more. Watch @ http://www.kucinich.com/debate !pic.twitter.com/coJtqwZpyh","3","21","38","1520447446000","10:30 AM - 7 Mar 2018","/Dennis_Kucinich/status/971453117387755521","null"
"1556481244-2299","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@RickSmithShow","Rick Smith","There's a part of Trump that wants that calm news cycle as well. That's why he was throwing out the liberal wet dream regarding gun control--you could see how horrified the Republicans were by his actions. Of course, he's flip-flopped on that since then anyway...
@docrocktex26","","8","18","1520306207000","7:16 PM - 5 Mar 2018","/RickSmithShow/status/970860718521307144","null"
"1556481244-2220","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@michaelshermer","Michael Shermer","This is a very fair analysis of gun control research by the independent Rand Corporation. It's complicated with many variables at work, but bottom line is some gun control measures reduce the carnage. https://www.vox.com/policy-and-politics/2018/3/2/17050610/guns-shootings-studies-rand-charts-maps …pic.twitter.com/VpDYi5CbX4","8","47","102","1520354703000","8:45 AM - 6 Mar 2018","/michaelshermer/status/971064123105660928","null"
"1556481244-2272","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@ubiquitousnjh","Amy","WAKING UP BESIDE YOU IM A LOADED GUN I CANT CONTAIN THIS ANYMORE IM ALL YOURS I GOT NO CONTROL NO CONTROOOLLLLL pic.twitter.com/lhZE1kNB2r","1","124","315","1520323926000","12:12 AM - 6 Mar 2018","/ubiquitousnjh/status/970935034973736960","null"
"1556481244-2085","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@MorningEdition","Morning Edition",".@rachelnpr: ""Do you think you can win in Texas by supporting a gun control measure [like an assault weapons ban]?""

Democratic Rep. @BetoORourke: ""I do."" http://n.pr/2D4WbBf pic.twitter.com/oUAtmloO53","10","39","138","1520427756000","5:02 AM - 7 Mar 2018","/MorningEdition/status/971370530472275968","null"
"1556481244-2208","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@washingtonpost","The Washington Post","Perspective: The NRA and its allies use jargon to bully gun control supporters http://wapo.st/2I9AWSC","130","229","433","1520360537000","10:22 AM - 6 Mar 2018","/washingtonpost/status/971088592830427136","null"
"1556481244-2022","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@dahboo7","Dahboo7","This is how you know its all staged! We got suspended and expelled for even walking out of class.. Now, Teachers (Adults) Are allowing this and pushing it.. Using our children to strip out freedoms! ... Sic Fuck Your #GunControl Look at Chicago https://twitter.com/RyanFaircloth/status/971442395417075712 …","10","32","65","1520453280000","12:08 PM - 7 Mar 2018","/dahboo7/status/971477586281984001","null"
"1556481244-2136","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@_ROB_29","ROB","With all this ""Gun control"" talk I haven't heard one politician say how they plan to take guns from criminals, Just law abiding citizens. pic.twitter.com/GFdqmUmel1","9","54","80","1520388101000","6:01 PM - 6 Mar 2018","/_ROB_29/status/971204204562993152","null"
"1556481244-2166","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@thehill","The Hill","Schumer: Dems will force action on gun control next month http://hill.cm/jGPimLG pic.twitter.com/FJrGujym07","56","64","158","1520375282000","2:28 PM - 6 Mar 2018","/thehill/status/971150439008952320","null"
"1556481244-2542","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@andrewstoody","アンドリュー","Although I said let’s try gun control, I still feel like it won’t work","","","1","1520208027000","4:00 PM - 4 Mar 2018","/andrewstoody/status/970448919120531456","null"
"1556481244-2543","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@tcromwell1","Tracey","@realDonaldTrump ur an idiot & your absurd answer to gun control is arming teachers is merely a distraction from smart gun control laws like banning assault weapons. #25thAmendmentNow is needed more now than ever before.https://twitter.com/tcromwell1/status/970102885722808320 …","","","","1520208025000","4:00 PM - 4 Mar 2018","/tcromwell1/status/970448910786449409","null"
"1556481244-2503","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@justanavywife","Just A Navy Wife 🦀 ⚓️","I won’t lie Mr. President, my Sailor & I are concerned you had @SenFeinstein smiling & giddy last Thursday. There’s NO gains for us if you give into #GunControl. It’s Anti #2A.
Once our liberties are taken, it may be impossible to regain them. #MAGA2020 Please defend our #2A.pic.twitter.com/c8wKtmWocs","57","205","327","1520216375000","6:19 PM - 4 Mar 2018","/justanavywife/status/970483933530992640","null"
