web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url,
"1556483330-5174","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@true_pundit","True Pundit","Matthew McConaughey at Texas Gun Control March: Give Up Your ‘Assault Weapons’ http://ow.ly/v41B30jfY6f","52","13","7","1522618205000","2:30 PM - 1 Apr 2018","/true_pundit/status/980557939034517508","null"
"1556483330-5121","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@mixedopinionss","🌚MixedOpinions 🌝","Wait. Kids are too irresponsible and dumb to have guns til they are 21-25 or they are so smart and responsible they can dictate #gun control legislation. Pick one #Left .which one is it.","1","12","34","1522677946000","7:05 AM - 2 Apr 2018","/mixedopinionss/status/980808513952911360","null"
"1556483330-5217","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@RAZ0RFIST","RazörFist","Fringe benefit of the inevitable push for Gun Control?
Remembering just how high the ceiling is for Russel Brand being outright insufferable. 
https://www.vox.com/2017/10/25/16533572/russell-brand-podcast-interview …","16","9","65","1522588874000","6:21 AM - 1 Apr 2018","/RAZ0RFIST/status/980434916918755328","null"
"1556483330-5050","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@peace_not_trump","Are you registered to vote?","The same fire that we have had about gun control needs to be pointed towards Sinclair Media! These snakes are much more dangerous than Fox. Yes, Fox is very powerful, but their bias is known. I would bet most that watch local Sinclair stations dont know about their ownership.","4","35","36","1522715962000","5:39 PM - 2 Apr 2018","/peace_not_trump/status/980967962847993858","null"
"1556483330-4985","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@Alfonso_Cal","Alfonso Calderón","This is such a joke. Clear backpacks aren’t going to do ANYTHING, we NEED gun control. #marchforourlivespic.twitter.com/UOk16vKt51","68","139","927","1522770563000","8:49 AM - 3 Apr 2018","/Alfonso_Cal/status/981196976413954049","null"
"1556483330-4856","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@Saisailu97","sai","YouTube headquarters. Probably one of the biggest buildings in this country, and I’m assuming also very secure. And a shooting happens. This just shows how important it is that we have better gun control in this country - this is a real problem. PEOPLE ARE DYING. WAKE UP.","2","23","111","1522798388000","4:33 PM - 3 Apr 2018","/Saisailu97/status/981313682469617664","null"
"1556483330-5160","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@ememess","Michael Marshall Smith","There will be no useful debate on gun control while the pro-gun side is hijacked by career opportunists, the greedy, and the actively deranged.","3","2","46","1522629020000","5:30 PM - 1 Apr 2018","/ememess/status/980603301845700609","null"
"1556483330-4972","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@swedeadeline","Ruthanne Bell","NRA website says Marco Rubio has an A-plus rating. On its list of Rubio achievements is that he ""sponsored legislation that would repeal Washington DC's draconian gun control laws and restore the right of self-defense to law-abiding individuals in our nation's capital."" https://twitter.com/ap_politics/status/981218529826541569 …","1","18","20","1522777267000","10:41 AM - 3 Apr 2018","/swedeadeline/status/981225095212478464","null"
"1556483330-4884","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@SomeCynt","Noah","Here let me explain something. 

Gun control doesn't mean ""GET RID OF GUNS AND DESTROY THEM"". 
Gun control is the idea that guns are HARDER to get by a person, more background checks, seeing if people are fit for guns. That should be obvious, but I guess for you it is not (cont.)","12","9","174","1522796811000","4:06 PM - 3 Apr 2018","/SomeCynt/status/981307069579038721","null"
"1556483330-5124","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@PeterSweden7","PeterSweden","More people murdered in London than in New York.

How's that gun control workin out for you?

http://www.dailymail.co.uk/news/article-5568079/London-deadly-New-York-month-deadly-attacks.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490 …","11","92","137","1522675403000","6:23 AM - 2 Apr 2018","/PeterSweden7/status/980797845711327232","null"
"1556483330-5216","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@Texas_GunsNGod","🇺🇸TRUE TEXAN 🇺🇸","Enforce Gun control, Open your borders, elect a Muslim, stop allowing LEOs to do their jobs, ..... And soon you will become a third world hole! Murder higher than NYC, Rapes 3X NYC. How’s that working out for you London?Liberals are the root of all EVIL http://www.breitbart.com/london/2018/04/01/murders-london-overtake-new-york-first-time-since-1800-sadiq-khan/ …","43","339","363","1522589941000","6:39 AM - 1 Apr 2018","/Texas_GunsNGod/status/980439391758880768","null"
"1556483330-5138","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@PAlN_KlLLER","Saber 6 (PK)  ❌","GUN CONTROL - Bruce Willis, Ice T, Sandy Hook victim, Venteran, speak up - https://youtu.be/-aW1eiMrE0U","4","21","21","1522654198000","12:29 AM - 2 Apr 2018","/PAlN_KlLLER/status/980708907785117696","null"
"1556483330-5263","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@StephenLHall","Stephen L. Hall","1) To disarm potential victims of crime is to aid and abet the criminal;
2) the criminal is, by definition, an enemy of the people;
3) to aid and abet the enemy of the people is the very definition of treason;
ergo
4) to advocate gun control is treason.","4","6","21","1522544339000","5:58 PM - 31 Mar 2018","/StephenLHall/status/980248122466226177","null"
"1556483330-5088","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@offbeatorbit","Ashley Reese","AN 11 YEAR OLD PIC OF BRITNEY SPEARS CONFUSED FOR A TEEN GUN CONTROL ACTIVIST I'M DONE LOL. https://twitter.com/Katharinetye/status/979740845908819968 …","","8","36","1522696377000","12:12 PM - 2 Apr 2018","/offbeatorbit/status/980885819132129281","null"
"1556483330-4916","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@RedNationRising","Red Nation Rising","CA has some of the toughest gun laws in the nation, yet the #Youtube shooting still happened.

Laws don’t stop evil. And nether will more gun control laws.","17","163","269","1522792923000","3:02 PM - 3 Apr 2018","/RedNationRising/status/981290762062135296","null"
"1556483330-5159","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@NewsBud_","NewsBud","Gun Control Mass Murder: The 25th Anniversary of the Waco Siege http://bit.ly/2FceWrE  #Newsbud Exclusivepic.twitter.com/4rzk0vbXkz","","10","18","1522630200000","5:50 PM - 1 Apr 2018","/NewsBud_/status/980608251409580032","null"
"1556483330-5219","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@AnnaD_Plorable","Anna Deplorable 🇺🇸 Also avail on Christian Mingle","I don't get all this gun control. Ever since I've been carrying a grenade in my purse, I've felt safe! If our Supreme Leader thinks more guns is the answer, we should obey him. Trump hasn't been wrong about anything & the @NRA job is to keep us safe! Everyone has arms!","16","13","69","1522587642000","6:00 AM - 1 Apr 2018","/AnnaD_Plorable/status/980429750417149954","null"
"1556483330-5061","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@travlr009","john reilly","Over the last 100 years most of Europe has very strict gun control

Now in many countries, a tweet that wouldn't get any comment in this country gets a visit at your home from the police

Thousands are charged with hate crimes for a simple opinion","1","14","19","1522710692000","4:11 PM - 2 Apr 2018","/travlr009/status/980945858953871360","null"
"1556483330-5156","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@david_d1421","David","So you take away guns and the bad guys use knives.  What next, “common sense knife control?” London murder rate beats New York for month as stabbings surge

http://www.foxnews.com/world/2018/04/01/london-murder-rate-beats-new-york-for-month-as-stabbings-surge.html …","2","15","23","1522631147000","6:05 PM - 1 Apr 2018","/david_d1421/status/980612224375902209","null"
"1556483330-5191","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@JulieBorowski","Julie Borowski","I had a productive discussion with taylorswift about gun control. She didn't have a lot to say,… https://www.instagram.com/p/BhCY4Fylsi8/","10","4","48","1522606091000","11:08 AM - 1 Apr 2018","/JulieBorowski/status/980507129957134336","null"
"1556483330-5105","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@fleccas","Austen Fletcher","Let’s hear them out on gun control though...","19","55","713","1522687229000","9:40 AM - 2 Apr 2018","/fleccas/status/980847447491538944","null"
"1556483330-5197","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@randypcox","Randy Cox","Typical Republican rhetoric, don’t fix the problem, kill the messenger! Oh wait, some crazy MFr with an assault rifle already tried that. Nobody has more right than those young adults to stand up and demand we control the gun problem in this country! What’s your motivation Candy? https://twitter.com/realcandaceo/status/979460884090277888 …","6","21","43","1522599935000","9:25 AM - 1 Apr 2018","/randypcox/status/980481310979276800","null"
"1556483330-4975","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@SandraTXAS","Տᗩᑎᗪᖇᗩ ن","64000 of our sons and daughters were murdered by heroin dealers in 2017.

Why hasnt our legislators banned the sale of heroin?

Being a heroin dealer is not a constitutional right!!

no #GunControl
#MAGA #Trump
#resist the #resistancepic.twitter.com/qtP1Y19t2c","81","808","1.1K","1522776179000","10:22 AM - 3 Apr 2018","/SandraTXAS/status/981220531218329600","null"
"1556483330-5201","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@Politi_Chatter","PolitiChatter.com","Happy Easter!
This is the kind of #GunControl Parents should be teaching their children @davidhogg111 @Emma4Change @CNN #AMJoy
#RETWEET
Join us this #EasterSunday & Donate at http://Support45.com  #ThisWeekpic.twitter.com/bCNkE203xp","1","32","97","1522598475000","9:01 AM - 1 Apr 2018","/Politi_Chatter/status/980475187241127937","null"
"1556483330-4980","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@AP4Liberty","Austin Petersen","When challenged about why he can't support ""reasonable gun control,"" Petersen counters cheekily with his belief in reasonable new laws like the ""Hearing Protection Act"" and national concealed carry reciprocity among states https://reason.com/blog/2018/04/03/gop-senate-candidate-austin-petersen-wan …","5","56","148","1522772932000","9:28 AM - 3 Apr 2018","/AP4Liberty/status/981206910471954433","null"
"1556483330-5117","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@ggreenwald","Glenn Greenwald","His teenage daughter was murdered six weeks ago while she was at her high school. Imagine how broken someone's soul has to be to spew animus and contempt at him because of disagreements about gun control. Not sure if Twitter fosters or just highlights this toxicity but it's grim https://twitter.com/fred_guttenberg/status/980567332002123776 …","46","265","997","1522679912000","7:38 AM - 2 Apr 2018","/ggreenwald/status/980816757995778050","null"
"1556483330-5183","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@Barbara4u2","Barbara4u2c  🐿️","'Tis new video. 
Requested a ton. 
Pretty much every gun-control argument ever made addressed. 
The title? Oh the title is, you know, the usual - ""BAN AR-15 machine-assault-weapon-gun-type-thingy!!"" 
Link: https://youtu.be/8HZJhwcljPA pic.twitter.com/cBuVcjhwi7","4","12","62","1522609812000","12:10 PM - 1 Apr 2018","/Barbara4u2/status/980522736299655168","null"
"1556483330-5259","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@BCStarGzr","BC ❤️ ✝️ 🕊 🇺🇸","Had to tweet this again! So funny!  

How Gun Control Protesters Protect Their Homes From Intruders https://youtu.be/3bFd0BueFtA  via @YouTube","10","70","79","1522546151000","6:29 PM - 31 Mar 2018","/BCStarGzr/status/980255722880593920","null"
"1556483330-4994","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@need4truthiness","Veritas Curat","A warning from an observer in Italy re: #guncontrol. We must not let the totalitarians win this debate in the #USA. We've already witnessed how power has corrupted our #DeepState government and the politicians on the #Left. Why would any patriot want to allow our #2A to go away?pic.twitter.com/uRK9ycoMOS","1","65","61","1522766755000","7:45 AM - 3 Apr 2018","/need4truthiness/status/981181005175369728","null"
"1556483330-5003","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@RadioForthNews","Radio Forth News","St. Andrews University students are protesting for tighter gun control in America, in wake of the Parkland shooting. pic.twitter.com/mUbT7Zhe3c","","5","33","1522761581000","6:19 AM - 3 Apr 2018","/RadioForthNews/status/981159303477305344","null"
"1556483330-5272","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@naimeiyao","Nai Mei","What I stand for:
- Universal health care 
- Equal pay for equal work
- Access to good education for all
- Sensible gun control laws
- Abortion an issue between a woman & her doctor 
- End Citizens United
- Compassionate social safety net
- End LGBTQ discrimination 
- End racism","5","8","41","1522541361000","5:09 PM - 31 Mar 2018","/naimeiyao/status/980235634303471616","null"
